Castleton	CAST	41.1176	-89.7061	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	711931
Catlin	CATL	40.0521	-87.7301	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	274138
Cave in Rock	CIRO	37.5407	-88.2414	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	588528
Cedar Point	CPON	41.2647	-89.1236	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	219080
Cedarville	CEDA	42.3744	-89.6357	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343518
Central	CENR	41.474	-88.434	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	274119
Centralia	CENT	38.5134	-89.1673	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	954619
Cerro Gordo	CGOR	39.8502	-88.6894	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	711910
Chadwick	CHAW	41.9772	-89.8961	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	954608
Chambersburg	CHAB	39.8014	-90.6366	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	649699
Champaign	CHAM	40.1211	-88.2629	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	219101
Chana	CHAA	41.9937	-89.1961	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	894457
Chandlerville	CHAD	40.0289	-90.1364	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	894460
Channahon	CHAN	41.4089	-88.1749	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	649625
Chapin	CHAP	39.7808	-90.4263	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	588444
Charleston	CHAR	39.5548	-88.1725	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	774039
Chatham	CHAT	39.6563	-89.7531	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	649623
Chatsworth	CHAS	40.7272	-88.2943	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343482
Chebanse	CHEB	41.0224	-87.9167	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	395441
Chenoa	CHEN	40.7409	-88.7189	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	219059
Cherry	CHER	41.4278	-89.2091	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	649612
Cherry Valley	CVAE	42.1893	-88.9437	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	894359
Chester	CHES	37.9444	-89.7851	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	148658
Chesterfield	CHEE	39.2816	-90.0918	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	954520
Chestnut	CHET	40.0711	-89.1962	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	774026
Chicago	CHIC	41.865	-87.6718	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	465830
Chicago Heights	CHEI	41.5061	-87.6122	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343466
Chicago Ridge	CRID	41.7021	-87.7796	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	833183
Chillicothe	CHII	40.915	-89.5303	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	833181
Chrisman	CHRI	39.7996	-87.6262	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	465816
Christopher	CHRS	37.999	-89.0819	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	219008
Cicero	CICE	41.8443	-87.7585	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	588477
Cisco	CISC	39.9878	-88.6775	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	588466
Cisne	CISN	38.514	-88.3637	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	711865
Cissna Park	CPAR	40.5928	-87.8663	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	219023
Clare	CLAE	42.0228	-88.8441	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	465801
Claremont	CLAR	38.755	-87.9657	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	774049
Clarendon Hills	CHIS	41.7892	-87.957	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	711847
Clay City	CCIZ	38.6521	-88.3447	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	711840
Clayton	CLAY	39.9716	-90.933	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	274052
Claytonville	CLAT	40.5667	-87.8233	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	649639
Clifton	CLIF	40.9439	-87.9168	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	894396
Clinton	CLIN	40.143	-88.9637	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343432
Coal City	CCIY	41.2967	-88.2846	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	274061
Coal Valley	CVAL	41.417	-90.4689	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	588454
Coatsburg	COAT	40.0799	-91.1877	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	711850
Cobden	COBD	37.5518	-89.2238	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	148587
Coello	COEL	37.9955	-89.0531	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	954433
Coffeen	COFF	39.1049	-89.4043	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	833099
Colchester	COLC	40.3545	-90.7535	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	954436
Colfax	COLF	40.5777	-88.6312	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	588380
Collinsville	COLL	38.6902	-89.9816	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	588377
Collison	COLI	40.2174	-87.8066	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	711764
Colona	COLO	41.4426	-90.3628	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	711754
Colp	COLP	37.8053	-89.0801	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	148607
Columbia	COLU	38.4204	-90.2222	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	274026
Colusa	COLS	40.5684	-91.1607	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	711757
Compton	COMP	41.7005	-89.0835	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	894290
Concord	CONC	39.8273	-90.3721	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	148597
Congerville	CONG	40.6208	-89.193	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343399
Cooksville	COOK	40.5303	-88.7477	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	148596
Cordova	CORD	41.6978	-90.2741	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	588405
Cornell	CORN	40.9751	-88.7535	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	894316
Cornland	CORL	39.9373	-89.4023	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	218954
Cortland	CORT	41.9199	-88.6873	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	588402
Cottage Hills	CHIL	38.9115	-90.0816	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343376
Coulterville	COUL	38.1705	-89.5556	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	274004
Country Club Hills	CCHI	41.5589	-87.7259	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	148551
Cowden	COWD	39.2184	-88.9038	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343382
Creal Springs	CSPR	37.6398	-88.8751	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	711785
Crescent City	CCIX	40.7615	-87.8296	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	148569
Creston	CRES	41.9208	-88.9614	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	894335
Crete	CRET	41.4274	-87.5925	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	218968
Creve Coeur	CCOE	40.6435	-89.595	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	148574
Cropsey	CROP	40.595	-88.5169	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	833143
Crossville	CROS	38.1681	-88.0517	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	773989
Crystal Lake	CLAK	42.2487	-88.3154	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	465736
Cuba	CUBA	40.4963	-90.1654	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	649583
Cullom	CULL	40.8851	-88.3005	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	465737
Cutler	CUTL	38.0583	-89.5501	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	954492
Cypress	CYPR	37.3673	-89.0056	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	465738
Dahinda	DAHI	40.9602	-90.1517	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	711783
Dahlgren	DAHL	38.2063	-88.5793	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	773917
Dakota	DAKO	42.4143	-89.5568	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	465719
Dale	DALE	37.9948	-88.5401	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	588314
Dallas City	DCIT	40.5943	-91.1327	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	711699
Dalton City	DCIY	39.7128	-88.7667	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	833051
Dalzell	DALZ	41.3802	-89.2175	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	954391
Dana	DANA	40.9679	-88.9754	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	465698
Danforth	DANF	40.8249	-88.0065	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	954384
Danvers	DANE	40.5393	-89.197	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	773890
Danville	DANV	40.1204	-87.6048	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	649486
Darien	DARI	41.7493	-87.9744	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	273955
Davis	DAVI	42.447	-89.4226	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	773892
Davis Junction	DJUN	42.1019	-89.0983	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	773947
Dawson	DAWS	39.8579	-89.4565	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343320
De Land	DLAN	40.104	-88.6428	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	773949
De Soto	DSOT	37.8209	-89.2055	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	588342
Decatur	DECA	39.8464	-88.9682	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	148484
Deer Creek	DCRE	40.6254	-89.3087	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	773929
Deer Grove	DGRV	41.6199	-89.6825	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	465668
Deerfield	DEER	42.1724	-87.8767	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	954429
Dekalb	DEKA	41.8888	-88.7558	United States	US	Illinois	IL	America/New_York	-05:00	-04:00	218896
Delavan	DELA	40.3602	-89.4881	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	954431
Dennison	DENN	39.4506	-87.6062	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	588332
Depue	DEPU	41.3278	-89.2998	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	588333
Des Plaines	DPLA	42.0288	-87.89	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	711715
Dewey	DEWE	40.3103	-88.2711	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	773925
Dewitt	DEWI	40.1641	-88.7306	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343266
Dieterich	DIET	39.0003	-88.4148	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	395752
Divernon	DIVE	39.5683	-89.6622	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	274402
Dix	DIX	38.4334	-88.9732	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	894164
Dixon	DIXO	41.8109	-89.4546	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	588743
Dolton	DOLT	41.629	-87.5979	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	649415
Dongola	DONG	37.3713	-89.1162	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	954837
Donnellson	DONN	39.0354	-89.4746	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	465635
Donovan	DONO	40.9003	-87.5901	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343278
Dorsey	DORS	38.9867	-90.0167	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	395769
Dover	DOVE	41.4367	-89.3926	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	833473
Dow	DOW	39.0343	-90.3285	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343286
Dowell	DOWE	37.9394	-89.2376	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	954830
Downers Grove	DGRO	41.7888	-88.0188	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	773841
Downs	DOWN	40.3412	-88.8634	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	833485
Du Bois	DBOI	38.2577	-89.2025	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	773850
Du Quoin	DQUO	38.0189	-89.2365	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	833480
Dundas	DUNA	38.826	-88.106	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	773863
Dundee	DUND	42.1081	-88.3234	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	465613
Dunfermline	DUNF	40.4786	-90.0153	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	712174
Dunlap	DUNL	40.8455	-89.6704	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	148957
Dupo	DUPO	38.4958	-90.1764	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	773878
Durand	DURA	42.4382	-89.2932	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	395741
Dwight	DWIG	41.0666	-88.3597	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	649470
Eagarville	EAGA	39.1075	-89.7839	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	274399
Earlville	EARL	41.5869	-88.887	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343263
East Alton	EALT	38.8713	-90.0443	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	218825
East Carondelet	ECAR	38.5297	-90.228	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343200
East Dubuque	EDUB	42.4721	-90.5522	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	588674
East Galesburg	EGAL	40.945	-90.3106	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	894109
East Lynn	ELYN	40.4664	-87.8003	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	148922
East Moline	EMOL	41.5228	-90.3951	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	833439
East Peoria	EPEO	40.7043	-89.529	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	588700
East Saint Louis	ESLO	38.6079	-90.1229	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343217
Easton	EAST	40.2326	-89.8458	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	894080
Eddyville	EDDY	37.5244	-88.5901	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	395702
Edelstein	EDEL	40.9686	-89.597	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	218794
Edgewood	EDGE	38.891	-88.6694	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343225
Edinburg	EDIN	39.6725	-89.3417	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	395699
Edwards	EDWR	40.7755	-89.7228	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	649389
Edwardsville	EDWA	38.8031	-89.9742	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	712102
Effingham	EFFI	39.1183	-88.6059	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	218769
El Paso	EPAS	40.7564	-89.0023	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343171
Elburn	ELBU	41.8654	-88.4653	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	773796
Eldena	ELDE	41.7712	-89.4121	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	588718
Eldorado	ELDO	37.8101	-88.4411	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	465549
Eldred	ELDR	39.2901	-90.5384	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343181
Eleroy	ELER	42.3328	-89.7608	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	395655
Elgin	ELGI	42.0354	-88.2965	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	274315
Elizabeth	ELIZ	42.2954	-90.1706	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	712105
Elizabethtown	ELIA	37.485	-88.27	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	833443
Elk Grove Village	EGVI	42.0085	-87.9839	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	954796
Elkhart	ELKH	39.9935	-89.4758	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	649396
Elkville	ELKV	37.907	-89.2086	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	588723
Ellery	ELLE	38.3707	-88.1357	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	712127
Elliott	ELLI	40.4647	-88.2723	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	833449
Ellis Grove	EGRO	38.0084	-89.9007	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	894126
Ellisville	ELLV	40.6042	-90.2816	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	395671
Ellsworth	ELLS	40.4429	-88.7467	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	148874
Elmhurst	ELMH	41.8935	-87.9395	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	588612
Elmwood	ELMW	40.7615	-89.9372	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	588613
Elmwood Park	EPAR	41.9217	-87.807	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	712013
Elsah	ELSA	38.9749	-90.3301	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	465507
Elvaston	ELVA	40.4174	-91.2014	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	148851
Elwin	ELWI	39.7789	-88.9801	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	954715
Elwood	ELWO	41.4224	-88.081	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	649289
Emden	EMDE	40.2848	-89.5077	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	773697
Emington	EMIN	40.9696	-88.3534	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	894031
Emma	EMMA	37.9748	-88.1206	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343152
Energy	ENER	37.7736	-89.0264	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	274293
Enfield	ENFI	38.0824	-88.3185	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	148833
Eola	EOLA	41.7778	-88.2429	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	465528
Equality	EQUA	37.6964	-88.3404	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	649310
Erie	ERIE	41.6811	-90.1121	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	274290
Esmond	ESMO	42.0247	-88.9449	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343156
Essex	ESSE	41.1589	-88.1851	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	773714
Eureka	EURE	40.7102	-89.2521	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	833346
Evanston	EVAN	42.0443	-87.6988	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	894021
Evansville	EVAS	38.0895	-89.8922	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	395584
Evergreen Park	EPAK	41.7213	-87.7012	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	395586
Ewing	EWIN	38.075	-88.8028	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343112
Fairbury	FAIB	40.7318	-88.524	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	274255
Fairfield	FAIR	38.3669	-88.3516	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	274248
Fairmount	FAIM	40.0149	-87.8461	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	773736
Fairview	FAIV	40.6688	-90.1616	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	773739
Fairview Heights	FHEI	38.5952	-90.0039	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	649320
Farina	FARN	38.8694	-88.7508	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	894064
Farmer City	FCIT	40.2479	-88.7478	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343105
Farmersville	FARM	39.4802	-89.6168	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	894068
Farmington	FARI	40.6671	-90.0387	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	465480
Fenton	FENT	41.7304	-90.0779	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343131
Ferris	FERR	40.4686	-91.1705	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	773756
Fiatt	FIAT	40.5824	-90.1591	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	218699
Fidelity	FIDE	39.1308	-90.2007	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	833387
Fieldon	FIEL	39.1226	-90.5371	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	954724
Fillmore	FILL	39.1009	-89.3067	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	833382
Findlay	FIND	39.5113	-88.7629	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343123
Fisher	FISH	40.2986	-88.3691	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	148800
Fithian	FITH	40.1251	-87.9011	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	649339
Flanagan	FLAN	40.8852	-88.8734	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	712048
Flat Rock	FROC	38.904	-87.665	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	465500
Flora	FLOR	38.6705	-88.5031	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	833378
Flossmoor	FLOS	41.539	-87.6847	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	588666
Foosland	FOOS	40.3558	-88.4203	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	833376
Forest City	FCIY	40.3389	-89.8274	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	148798
Forest Park	FPAR	41.8677	-87.8144	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	395557
Forrest	FORE	40.7521	-88.412	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	148792
Forreston	FORR	42.1164	-89.5849	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	465449
Forsyth	FORS	39.9312	-88.9526	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	711943
Fort Sheridan	FSHE	42.2138	-87.8096	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	588555
Fowler	FOWL	39.991	-91.2358	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	773633
Fox Lake	FLAK	42.3951	-88.1755	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	649239
Fox River Grove	FRGR	42.1928	-88.2237	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	465459
Fox Valley	FVAL	41.8803	-88.0152	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	148781
Frankfort	FRAN	41.4748	-87.8351	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343099
Frankfort Heights	FHEG	37.9053	-88.8946	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	343095
Franklin	FRAK	39.5952	-90.058	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	649244
Franklin Grove	FGRO	41.8318	-89.3101	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	833283
Franklin Park	FPAK	41.938	-87.883	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	588570
Frederick	FRED	40.056	-90.4943	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	274229
Freeburg	FREB	38.3845	-89.9186	United States	US	Illinois	IL	America/North_Dakota/Beulah	-06:00	-05:00	833337
